X,Y,yr,doy,top,bed,thk
-874744.9456427892,-841414.7627060106,2017,89,888.4412,383.8812,504.56
-874755.2830189954,-841425.1471013536,2017,89,887.313,379.613,507.7
-874765.6350779638,-841435.5162368575,2017,89,887.2967,368.3567,518.93
-874775.9871342371,-841445.8853797024,2017,89,888.9127,361.5327,527.38
-874786.3391878137,-841456.2545298861,2017,89,888.8717,358.3517,530.52
-874796.6912386949,-841466.6236874108,2017,89,887.7123,354.0823,533.64
-874807.0432868792,-841476.992852274,2017,89,886.5462,354.1662,532.38
-874817.3953323688,-841487.362024479,2017,89,885.3729,359.2329,526.15
-874827.6685866695,-841497.6554172891,2017,89,884.1915,360.5615,523.63
-874838.0206267685,-841508.0246041386,2017,89,884.1244,361.1144,523
-874848.3726641707,-841518.3937983263,2017,89,885.6899,359.2299,526.46
-874858.7246988786,-841528.762999856,2017,89,885.6084,346.0284,539.58
-874869.0620432614,-841539.1474780712,2017,89,884.4016,337.9416,546.46
-874879.4140723967,-841549.5166944622,2017,89,883.1877,337.9677,545.22
-874889.766098836,-841559.8859181924,2017,89,881.9673,336.4373,545.52
-874900.0246459245,-841570.1946321616,2017,89,881.8519,335.0719,546.78
-874910.3619784421,-841580.5791407849,2017,89,883.3989,334.4289,548.97
-874920.6993078999,-841590.9636571086,2017,89,883.2704,331.4804,551.79
-874931.0366343014,-841601.3481811354,2017,89,882.0258,328.0558,553.98
-874941.3739576456,-841611.7327128632,2017,89,880.7739,326.1739,554.6
-874951.7112779294,-841622.1172522907,2017,89,879.5174,324.2874,555.23
-874961.9551174336,-841632.4412831763,2017,89,879.365,322.575,556.79
-874972.2777419869,-841642.8411092996,2017,89,880.8665,324.7065,556.16
-874982.6150527387,-841653.2256721562,2017,89,880.7043,328.2943,552.41
-874992.937670632,-841663.6255142228,2017,89,879.4262,329.2062,550.22
-875003.2455951215,-841674.0406360392,2017,89,878.1434,326.9934,551.16
-875013.4894175471,-841684.3647070044,2017,89,877.9664,325.5564,552.41
-875023.8120250023,-841694.7645733999,2017,89,879.4536,332.9836,546.46
-875034.1346290351,-841705.1644478563,2017,89,879.2662,350.9362,528.32
-875044.442538942,-841715.5796027837,2017,89,877.9644,357.1444,520.81
-875054.6863475252,-841725.9037059837,2017,89,876.6571,365.8471,510.8
-875064.9942500523,-841736.3188775362,2017,89,876.4466,382.5366,493.92
-875075.3021487942,-841746.7340575104,2017,89,877.9222,373.6822,504.24
-875085.6247351863,-841757.1339727816,2017,89,877.7137,365.3437,512.38
-875095.853838134,-841767.4733816999,2017,89,876.393,364.023,512.38
-875106.1617257129,-841777.8885867215,2017,89,875.0693,362.6993,512.38
-875116.484301487,-841788.288526503,2017,89,874.8526,368.1126,506.74
-875126.7921816797,-841798.7037481896,2017,89,876.2945,379.8745,496.42
-875137.0212697005,-841809.0431904204,2017,89,876.0729,375.9029,500.17
-875147.3438348549,-841819.4431547109,2017,89,874.7399,370.8099,503.93
-875157.6517038858,-841829.8584014465,2017,89,873.4059,364.4759,508.93
-875167.9742620175,-841840.2583820422,2017,89,872.07,350.01,522.07
-875178.2033352919,-841850.5978574068,2017,89,870.7343,342.0943,528.64
-875188.5258864076,-841860.9978542706,2017,89,869.3991,340.7691,528.64
-875198.8337406741,-841871.4131342976,2017,89,869.1851,342.1051,527.08
-875209.156284767,-841881.8131474659,2017,89,870.6251,344.1751,526.45
-875219.4000370856,-841892.1373805046,2017,89,870.3997,343.9597,526.45
-875229.7078803714,-841902.5526854007,2017,89,869.0799,342.6399,526.45
-875240.0304140283,-841912.9527229002,2017,89,867.7687,341.3287,526.45
-875250.3529442645,-841923.3527684617,2017,89,866.4648,340.0248,526.45
-875260.5966827421,-841933.6770337366,2017,89,865.1703,338.1003,527.07
-875270.9192061437,-841944.0770953863,2017,89,863.8862,334.6262,529.26
-875281.2417261241,-841954.4771650983,2017,89,862.6112,329.2812,533.34
-875291.5789377453,-841964.8619661542,2017,89,862.4778,323.2078,539.27
-875301.9014510675,-841975.2620518112,2017,89,863.9867,321.2767,542.72
-875312.2239609716,-841985.6621455327,2017,89,863.8671,318.0071,545.86
-875322.4823747415,-841995.9711814786,2017,89,862.6422,311.1922,551.45
-875332.8195737754,-842006.3560136686,2017,89,861.4314,309.0114,552.42
-875343.1420737853,-842016.7561311784,2017,89,860.2349,308.4449,551.79
-875353.4792665243,-842027.1409789536,2017,89,859.0544,307.2644,551.79
-875363.8164562056,-842037.5258344304,2017,89,857.8882,306.0982,551.79
-875374.1536428314,-842047.9106976114,2017,89,856.7359,305.5759,551.16
-875384.490826399,-842058.2955684933,2017,89,855.5979,305.9979,549.6
-875394.8280069102,-842068.6804470784,2017,89,855.5912,304.7212,550.87
-875405.0863960687,-842078.9895444891,2017,89,857.2263,302.3363,554.89
-875415.4235704701,-842089.3744384433,2017,89,857.2416,301.3816,555.86
-875425.7607418138,-842099.7593400995,2017,89,856.1451,299.3651,556.79
-875436.1126076963,-842110.1289702167,2017,89,855.0569,297.6469,557.42
-875446.4497731075,-842120.5138870971,2017,89,853.9754,296.5654,557.42
-875456.80163342,-842130.8835320789,2017,89,852.899,290.439,562.47
-875467.1387929004,-842141.2684641854,2017,89,851.8281,276.9381,574.89
-875477.4906476439,-842151.6381240314,2017,89,851.8807,271.3107,580.57
-875487.8424996922,-842162.0077912179,2017,89,853.5674,271.4474,582.12
-875498.1943490464,-842172.3774657473,2017,89,853.6297,270.8797,582.75
-875508.5461957067,-842182.747147618,2017,89,852.5762,269.8262,582.75
-875518.898039673,-842193.1168368313,2017,89,851.5287,269.4187,582.12
-875529.2498809459,-842203.4865333871,2017,89,850.4879,269.9279,580.56
-875539.6017195235,-842213.8562372838,2017,89,849.4523,269.5223,579.93
-875549.9535554071,-842224.2259485223,2017,89,848.4232,271.0232,577.41
-875560.3200883633,-842234.580385693,2017,89,848.5306,277.3206,571.21
-875570.6719190407,-842244.9501114362,2017,89,850.2727,280.9627,569.31
-875581.0384471517,-842255.3045627486,2017,89,850.3817,279.5217,570.86
-875591.4049729311,-842265.6590210428,2017,89,849.3761,277.8861,571.49
-875601.7714963764,-842276.0134863154,2017,89,848.376,276.246,572.13
-875612.1233168213,-842286.3832408852,2017,89,847.3829,273.7029,573.68
-875622.5045362738,-842296.7224378055,2017,89,846.3964,272.0864,574.31
-875632.871052724,-842307.0769240218,2017,89,845.4177,271.1077,574.31
-875643.2375668425,-842317.431417219,2017,89,845.5699,274.4399,571.14
-875653.6040786274,-842327.7859173949,2017,89,847.3632,283.3232,564.04
-875663.9852896556,-842338.1251413341,2017,89,847.5406,285.1306,562.41
-875674.3517969577,-842348.4796552917,2017,89,846.6146,283.5646,563.05
-875684.7330038635,-842358.8188926491,2017,89,845.7056,282.6556,563.05
-875695.1142087975,-842369.1581366244,2017,89,844.8168,281.1368,563.68
-875705.495411762,-842379.4973872195,2017,89,843.9496,279.3596,564.59
-875715.8766127535,-842389.8366444313,2017,89,843.1039,281.3339,561.77
-875726.2578117764,-842400.1759082637,2017,89,842.2828,285.1328,557.15
-875736.6537116646,-842410.4998942263,2017,89,842.6261,285.2061,557.41
-875747.0349069261,-842420.8391711154,2017,89,844.5743,284.9843,559.59
-875757.5095917047,-842431.238959835,2017,89,844.9603,284.7403,560.23
-875767.9054865865,-842441.5629647808,2017,89,844.2426,284.0226,560.23
-875778.3013798556,-842451.8869759806,2017,89,843.5518,282.6918,560.87
-875788.6972715174,-842462.2109934386,2017,89,842.8895,280.4895,562.4
-875799.1078654877,-842472.5197315743,2017,89,842.2531,278.5731,563.68
-875809.5825424144,-842482.9195515839,2017,89,841.6428,275.1428,566.5
-875819.9931337098,-842493.228301719,2017,89,841.0591,270.8591,570.21
-875830.403723755,-842503.5370577467,2017,89,840.4989,269.0189,571.49
-875840.8143125505,-842513.8458196672,2017,89,839.9632,268.4832,571.49
-875851.2396049161,-842524.139300994,2017,89,839.4515,267.9715,571.49
-875861.7289797206,-842534.5238648925,2017,89,838.9617,266.8317,572.13
-875872.1542701324,-842544.8173574897,2017,89,838.4939,268.0539,570.44
-875882.5795596552,-842555.1108556173,2017,89,838.0483,274.6083,563.44
-875893.0048482864,-842565.4043592741,2017,89,837.6226,274.1826,563.44
-875903.5089243777,-842575.7736589481,2017,89,837.2178,266.1378,571.09
-875913.9342112348,-842586.0671736938,2017,89,836.8328,262.5328,574.31
-875924.3742032824,-842596.3454062043,2017,89,836.4654,262.1654,574.31
-875934.79948854,-842606.6389318287,2017,89,836.1159,261.8159,574.31
-875945.3182677208,-842616.9929654549,2017,89,835.7818,261.4818,574.31
-875955.7582580044,-842627.2712136746,2017,89,835.461,261.161,574.31
-875966.1982477565,-842637.5494670584,2017,89,834.0137,259.7037,574.31
-875976.7170253719,-842647.903516293,2017,89,831.0078,256.7078,574.31
-875987.1717212286,-842658.1664911765,2017,89,829.5817,254.6317,574.95
-875997.6117095744,-842668.4447599035,2017,89,829.3063,252.8363,576.48
-876008.0664049089,-842678.7077445727,2017,89,829.0387,251.9187,577.12
-876018.5851807967,-842689.0618142427,2017,89,828.7772,258.9372,569.85
-876029.0398756146,-842699.3248087222,2017,89,828.5218,262.6618,565.86
-876039.5092783186,-842709.5725182305,2017,89,828.2703,262.4103,565.86
-876050.0427614213,-842719.9113130011,2017,89,828.0206,262.1606,565.86
-876060.497455909,-842730.1743217275,2017,89,827.7736,261.9136,565.86
-876070.9668588224,-842740.4220449346,2017,89,827.5275,261.6675,565.86
-876081.5150503977,-842750.7455635244,2017,89,827.2818,261.4218,565.86
-876091.969744738,-842761.0085863183,2017,89,827.0378,261.1778,565.86
-876102.453857172,-842771.2410321691,2017,89,826.7948,260.9348,565.86
-876112.9232608391,-842781.4887731466,2017,89,826.5514,260.6914,565.86
-876123.4714532053,-842791.8123096059,2017,89,826.3093,260.4493,565.86
-876133.955566923,-842802.0447680571,2017,89,826.0674,260.2074,565.86
-876144.4396811859,-842812.2772305809,2017,89,825.8257,258.1457,567.68
-876155.0025845387,-842822.5854882919,2017,89,825.5878,256.9178,568.67
-876165.4866998983,-842832.8179589796,2017,89,825.354,256.684,568.67
-876175.9855261897,-842843.0351415838,2017,89,825.1255,254.6355,570.49
-876186.5484313959,-842853.3434114174,2017,89,824.9056,251.6056,573.31
-876197.0472593219,-842863.5606016361,2017,89,824.6946,248.5746,576.12
-876207.5460881466,-842873.7777955576,2017,89,824.4921,247.3721,577.12
-876218.0449178743,-842883.9949931854,2017,89,824.3006,247.1806,577.12
-876228.6372484107,-842894.2726927185,2017,89,824.1198,245.1898,578.94
-876239.1507915875,-842904.4746043361,2017,89,823.9488,244.0088,579.94
-876249.6496243858,-842914.6918127341,2017,89,823.7893,243.8493,579.94
-876260.241958568,-842924.9695225492,2017,89,823.641,243.701,579.94
-876270.770217347,-842935.1561505762,2017,89,823.5024,243.5624,579.94
-876281.2837655654,-842945.358075566,2017,89,823.3743,243.4343,579.94
-876291.8908161032,-842955.6205011156,2017,89,823.2559,243.3159,579.94
-876302.4190795588,-842965.8071382584,2017,89,823.144,241.394,581.75
-876312.9473446258,-842975.9937783715,2017,89,823.0368,240.2868,582.75
-876323.5544000628,-842986.2562129117,2017,89,822.9332,240.1832,582.75
-876334.0973814359,-842996.4275640717,2017,89,822.8303,240.0803,582.75
-876344.6403647765,-843006.5989178341,2017,89,822.7276,239.9776,582.75
-876355.183350086,-843016.7702741997,2017,89,822.6258,239.8758,582.75
-876365.8051261841,-843027.0174246981,2017,89,822.5232,239.7732,582.75
-876376.3628292216,-843037.1734906358,2017,89,822.4196,239.6696,582.75
-876386.9058206312,-843047.3448546465,2017,89,822.3165,239.5665,582.75
-876397.5423170096,-843057.5767168193,2017,89,822.2122,239.4622,582.75
-876408.1000268586,-843067.7327896643,2017,89,822.1064,239.3564,582.75
-876418.6577390302,-843077.8888647436,2017,89,822.0008,239.2508,582.75
-876429.2942424483,-843088.1207336884,2017,89,821.8947,239.1447,582.75
-876439.8666741254,-843098.2615164934,2017,89,821.7872,239.0372,582.75
-876450.4243934627,-843108.4175981111,2017,89,821.6795,238.9295,582.75
-876461.0756192968,-843118.6341765112,2017,89,821.5717,237.0117,584.57
-876471.633343477,-843128.7902624327,2017,89,821.4623,234.0823,587.38
-876482.2057855312,-843138.9310530896,2017,89,821.3523,231.1523,590.2
-876492.8570192955,-843149.147637337,2017,89,821.243,230.043,591.2
-876503.4294667239,-843159.2884317416,2017,89,821.1324,229.9324,591.2
-876514.0019168307,-843169.4292280126,2017,89,821.0216,229.8216,591.2
-876524.667874965,-843179.6305196801,2017,89,820.9118,229.7118,591.2
-876535.2550470608,-843189.7560210892,2017,89,820.8031,229.6031,591.2
-876545.8569388038,-843199.8662253856,2017,89,820.6954,229.4954,591.2
-876556.5229062916,-843210.067521415,2017,89,820.5908,229.3908,591.2
-876567.139521617,-843220.1624291807,2017,89,820.4901,229.2901,591.2
-876577.7561406809,-843230.2573377048,2017,89,820.3921,229.1921,591.2
-876588.3727634811,-843240.3522469843,2017,89,820.2974,227.2974,593
-876599.0976142577,-843250.492349797,2017,89,820.2066,226.1966,594.01
-876609.728962584,-843260.5719605079,2017,89,820.119,226.109,594.01
-876620.3897506986,-843270.6209717822,2017,89,820.0341,226.0241,594.01
-876631.1293329272,-843280.745774575,2017,89,819.9529,225.9429,594.01
-876641.8195670542,-843290.76418457,2017,89,819.8751,224.0551,595.82
-876652.5098066753,-843300.7825934646,2017,89,819.7994,222.9694,596.83
-876663.2935597501,-843310.8614924853,2017,89,819.7262,222.8962,596.83
-876673.9985292855,-843320.8645981442,2017,89,819.6566,222.8266,596.83
-876684.7329424662,-843330.8371002598,2017,89,819.59,222.76,596.83
-876695.5461516943,-843340.885392043,2017,89,819.5256,222.6956,596.83
-876706.2952972375,-843350.8425883013,2017,89,819.4651,222.6351,596.83
-876717.0738885126,-843360.7691787614,2017,89,819.4086,222.5786,596.83
-876727.8524873706,-843370.6957658725,2017,89,819.3551,222.5251,596.83
-876738.7098834645,-843380.6981415116,2017,89,819.3064,222.4764,596.83
-876749.5179374081,-843390.594117586,2017,89,819.2647,222.4347,596.83
-876760.3407197429,-843400.4747872044,2017,89,819.2299,222.3999,596.83
-876771.2423004734,-843410.4312441977,2017,89,819.203,222.373,596.83
-876782.0945410092,-843420.2812993771,2017,89,819.1859,222.3559,596.83
-876792.9467908542,-843430.1313493204,2017,89,819.1806,222.3506,596.83
-876803.813770812,-843439.9660909129,2017,89,819.1873,222.3573,596.83
-876814.7742713531,-843449.8613153939,2017,89,819.2068,224.1768,595.03
-876825.6707131261,-843459.6654385607,2017,89,819.2406,225.2306,594.01
-876836.5818865573,-843469.454251668,2017,89,819.2882,227.0682,592.22
-876847.5077921571,-843479.2277541417,2017,89,819.3484,228.1484,591.2
-876858.527220593,-843489.061737152,2017,89,819.4211,228.2211,591.2
-876869.467870288,-843498.8199208837,2017,89,819.5064,228.3064,591.2
-876880.4379753472,-843508.5474881943,2017,89,819.6026,228.4026,591.2
-876891.4080924478,-843518.2750472205,2017,89,819.7082,228.5082,591.2
-876902.3929439312,-843527.9872931285,2017,89,818.6726,228.1226,590.55
-876913.4713207349,-843537.7600169745,2017,89,816.1155,227.0755,589.04
-876924.4856425682,-843547.4416348954,2017,89,815.0844,228.4944,586.6
-876935.4999774593,-843557.1232433809,2017,89,815.2189,231.4389,583.78
-876946.5437714441,-843566.7742312222,2017,89,815.3584,234.3984,580.96
-876957.5875791619,-843576.4252088581,2017,89,815.5024,237.3524,578.15
-876968.6461239671,-843586.0608702989,2017,89,815.6494,240.3194,575.33
-876979.7834736343,-843595.7723126096,2017,89,815.7981,243.2781,572.52
-876990.8714940258,-843605.3773400834,2017,89,815.949,246.249,569.7
-877001.9595291576,-843614.9823561924,2017,89,816.1014,249.2214,566.89
-877013.0623030586,-843624.572054173,2017,89,816.2541,250.3941,565.86
-877024.1798162272,-843634.146433441,2017,89,815.2571,250.0371,565.21
-877035.3120691698,-843643.7054934179,2017,89,812.7111,249.0211,563.69
-877046.4443378572,-843653.2645408678,2017,89,811.7061,248.6661,563.04
-877057.5913469826,-843662.8082682472,2017,89,811.8613,248.8213,563.04
-877068.7530970473,-843672.3366749734,2017,89,812.0168,248.9768,563.04
-877080.008379958,-843681.9255515942,2017,89,812.1737,249.1337,563.04
-877091.1996134684,-843691.423315215,2017,89,812.3322,249.2922,563.04
-877102.390864056,-843700.921064752,2017,89,812.4913,249.4513,563.04
-877113.6115827666,-843710.3881831618,2017,89,812.6514,249.6114,563.04
-877124.8323192162,-843719.8552867048,2017,89,811.6628,249.2728,562.39
-877136.0677992569,-843729.3070664667,2017,89,809.146,248.266,560.88
-877147.3180233851,-843738.7435218605,2017,89,808.1507,247.9207,560.23
-877158.568265909,-843748.1799615998,2017,89,808.316,246.296,562.02
-877169.8479795285,-843757.5857666855,2017,89,808.4831,245.4331,563.05
-877181.1277122034,-843766.991555332,2017,89,808.652,245.602,563.05
-877192.4221906081,-843776.3820176432,2017,89,808.8221,245.7721,563.05
-877203.7314152374,-843785.757153029,2017,89,807.8432,245.4432,562.4
-877215.0406595749,-843795.1322711854,2017,89,805.3349,244.4449,560.89
-877226.28585834,-843804.416271128,2017,89,804.3486,244.1086,560.24
-877237.6245968366,-843813.7607333183,2017,89,804.5234,244.2834,560.24
-877248.9780831884,-843823.0898666066,2017,89,804.6982,244.4582,560.24
-877260.3315902301,-843832.4189814815,2017,89,804.8741,244.6341,560.24
-877271.6998457791,-843841.7327666626,2017,89,805.0526,243.0326,562.03
-877283.0828503231,-843851.0312215557,2017,89,804.0745,241.6745,562.39
-877294.4658762076,-843860.3296572414,2017,89,801.5702,240.6902,560.88
-877305.8636517348,-843869.6127618421,2017,89,800.5989,238.5889,562.02
-877317.2761773914,-843878.8805347629,2017,89,800.7909,237.7509,563.04
-877328.6099317669,-843888.0724977199,2017,89,800.9867,237.9467,563.04
-877340.0372300935,-843897.3249182246,2017,89,801.1856,238.1456,563.04
-877351.4792796809,-843906.5620056562,2017,89,800.2372,237.8472,562.39
-877362.9213519009,-843915.7990722846,2017,89,797.7608,236.8808,560.88
-877374.3781760274,-843925.0208050425,2017,89,796.8066,234.7866,562.02
-877385.7709587844,-843934.1514136979,2017,89,797.0138,233.9638,563.05
-877397.227828886,-843943.3731039196,2017,89,797.2216,234.1716,563.05
-877408.7141814474,-843952.5641455997,2017,89,797.4283,234.3783,563.05
-877420.2005576072,-843961.7551652775,2017,89,797.6339,234.5839,563.05
-877431.6228932806,-843970.8550595312,2017,89,797.8377,236.5877,561.25
-877443.1240469291,-843980.0307208034,2017,89,796.8892,237.3092,559.58
-877454.6399548888,-843989.1910452007,2017,89,794.3975,236.3375,558.07
-877466.1558870861,-843998.3513467913,2017,89,793.4414,236.0314,557.42
-877477.6225103716,-844007.4052067708,2017,89,793.6307,236.2207,557.42
-877489.1679530027,-844016.5348322745,2017,89,793.8158,238.1958,555.62
-877500.713420511,-844025.6644341674,2017,89,793.9964,239.3964,554.6
-877512.2095803758,-844034.6875926637,2017,89,794.1721,239.5721,554.6
-877523.7845605408,-844043.7865156517,2017,89,794.3424,241.5324,552.81
-877535.29550261,-844052.79430967,2017,89,793.3573,242.2173,551.14
-877546.8852655133,-844061.8778676176,2017,89,790.8176,241.1976,549.62
-877558.5045178806,-844070.9307681724,2017,89,789.8236,240.8436,548.97
-877570.0450012678,-844079.9078546697,2017,89,789.9753,242.7953,547.17
-877581.6790385855,-844088.9453873555,2017,89,790.1219,243.9719,546.15
-877593.2343070082,-844097.9071057432,2017,89,790.2634,244.1134,546.15
-877604.8978626626,-844106.9139522476,2017,89,790.4008,244.2508,546.15
-877616.4826498206,-844115.8449838149,2017,89,790.5348,244.3848,546.15
-877628.1609929382,-844124.8364592041,2017,89,790.6654,244.5154,546.15
-877639.7605676358,-844133.7521194227,2017,89,789.6331,244.1331,545.5
-877651.4536991535,-844142.7282224749,2017,89,787.0784,241.2884,545.78
-877663.0827955535,-844151.6131920187,2017,89,786.0422,239.8922,546.16
-877674.8054499478,-844160.5586029937,2017,89,786.1659,240.0159,546.16
-877686.4493363795,-844169.4281979387,2017,89,786.2893,240.1393,546.16
-877698.1867816721,-844178.3582333161,2017,89,786.4127,238.4627,547.95
-877709.8454590671,-844187.2124524399,2017,89,786.5362,237.5662,548.97
-877721.5188991909,-844196.0513237263,2017,89,786.6596,237.6896,548.97
-877733.285899631,-844204.9506337336,2017,89,785.6334,237.3134,548.32
-877744.9741324205,-844213.7741269548,2017,89,783.0675,236.2675,546.81
-877756.7411919303,-844222.673377631,2017,89,782.0415,235.8815,546.16
-877768.4442181572,-844231.4814917631,2017,89,782.1645,236.0045,546.16
-877780.147274038,-844240.2895759663,2017,89,782.2865,236.1265,546.16
-877791.9438922541,-844249.1580965624,2017,89,782.4071,234.4571,547.95
-877803.6617428048,-844257.9508000393,2017,89,782.5265,233.5565,548.97
-877815.3943585504,-844266.7281524091,2017,89,782.6444,233.6744,548.97
-877827.1270045632,-844275.5054740295,2017,89,782.7604,233.7904,548.97
-877838.9384791192,-844284.358551186,2017,89,781.714,233.404,548.32
-877850.6859214922,-844293.1204898263,2017,89,779.1352,232.3352,546.8
-877862.4333944378,-844301.8823973071,2017,89,778.0943,231.9443,546.15
-877874.2744326278,-844310.7047378129,2017,89,778.2016,233.8416,544.35
-877886.0367031604,-844319.4512606703,2017,89,778.3075,234.9675,543.34
-877897.813740879,-844328.1824297515,2017,89,778.4129,235.0729,543.34
-877909.5908097805,-844336.9135668529,2017,89,778.5173,235.1773,543.34
-877921.3679098674,-844345.644671975,2017,89,778.6211,237.0711,541.54
-877933.238577238,-844354.4362077479,2017,89,778.7251,238.1951,540.52
-877945.030476895,-844363.1519255689,2017,89,777.6797,237.7997,539.88
-877956.8371451107,-844371.8522877627,2017,89,775.0954,236.7354,538.36
-877968.6438451173,-844380.5526171522,2017,89,774.0425,236.3325,537.71
-877980.4653142899,-844389.2375900905,2017,89,774.1506,236.4406,537.71
-877992.3656155785,-844397.9983147306,2017,89,774.2598,236.5498,537.71
-878004.1871490806,-844406.6832211296,2017,89,774.3706,238.4606,535.91
-878016.0234525049,-844415.3527700411,2017,89,774.4835,241.3935,533.1
-878027.8597883291,-844424.0222853249,2017,89,774.5985,244.3185,530.29
-878039.7108946812,-844432.6764422954,2017,89,774.7156,247.2556,527.47
-878051.5620337354,-844441.330565225,2017,89,774.8347,248.3947,526.45
-878063.4279439226,-844449.9693290148,2017,89,774.9555,248.5155,526.45
-878075.293887111,-844458.6080583476,2017,89,775.0783,250.4283,524.65
-878087.1598633032,-844467.246753225,2017,89,775.2035,251.5735,523.63
-878099.0406113818,-844475.8700879269,2017,89,775.3313,251.7013,523.63
-878110.9213927636,-844484.4933877569,2017,89,775.4606,251.8306,523.63
-878122.8169466348,-844493.101326583,2017,89,775.5905,251.9605,523.63
-878134.7125341096,-844501.7092301224,2017,89,774.5795,251.5895,522.99
-878146.6081551892,-844510.3170983766,2017,89,772.0163,252.3363,519.67
-878158.5185495099,-844518.9096045883,2017,89,770.9796,252.9696,518.01
-878170.428977732,-844527.5020750957,2017,89,771.0995,253.0895,518.01
-878182.3394398609,-844536.0945099039,2017,89,771.2148,255.0148,516.2
-878194.2499358931,-844544.6869090099,2017,89,771.3243,257.9343,513.39
-878206.1604658284,-844553.2792724133,2017,89,771.4274,260.8574,510.57
-878218.0857700538,-844561.8562723185,2017,89,771.5241,263.7741,507.76
-878229.9963679474,-844570.44856411,2017,89,771.6143,264.8743,506.74
-878241.9217404305,-844579.0254919877,2017,89,771.6978,264.9578,506.74
-878253.8471471173,-844587.6023837473,2017,89,771.7746,265.0346,506.74
-878265.7725880069,-844596.1792393875,2017,89,770.6941,264.6041,506.09
-878277.7128042341,-844604.7407300732,2017,89,768.0561,263.4861,504.57
-878289.6383136811,-844613.3175132697,2017,89,766.9604,263.0304,503.92
-878301.5638573298,-844621.8942603471,2017,89,767.0067,263.0767,503.92
-878313.5041767661,-844630.4556418448,2017,89,767.0447,263.1147,503.92
-878325.429788972,-844639.0323164783,2017,89,767.0742,263.1442,503.92
-878337.3701772625,-844647.5936251131,2017,89,767.0952,263.1652,503.92
-878349.3106000557,-844656.1548972141,2017,89,767.1069,263.1769,503.92
-878361.2510573501,-844664.7161327787,2017,89,767.109,263.179,503.92
-878373.1915491477,-844673.2773318087,2017,89,767.1016,263.1716,503.92
-878385.0680131267,-844681.7473825037,2017,89,767.0852,263.1552,503.92
-878397.0085739298,-844690.3085083743,2017,89,767.0601,263.1301,503.92
-878408.9639120104,-844698.8542665808,2017,89,767.0272,263.0972,503.92
-878420.9045419655,-844707.4153191714,2017,89,766.9865,263.0565,503.92
-878432.8599494983,-844715.9610036813,2017,89,765.7877,262.5077,503.27
-878444.815391831,-844724.5066512383,2017,89,763.0304,261.2804,501.75
-878456.7856123359,-844733.0369298786,2017,89,761.8146,260.7146,501.11
-878468.7411244188,-844741.5825033213,2017,89,761.7408,260.6408,501.11
-878480.7114149721,-844750.1127074306,2017,89,761.6594,260.5594,501.11
-878492.6669968028,-844758.6582067576,2017,89,761.5705,260.4705,501.11
-878504.5585511088,-844767.1125564587,2017,89,761.474,260.374,501.11
-878516.5436907709,-844775.6273157789,2017,89,761.3687,262.0787,499.3
-878528.5141215665,-844784.1573705277,2017,89,761.2544,264.7744,496.48
-878540.4845874584,-844792.6873879045,2017,89,761.131,267.471,493.67
-878552.469833011,-844801.2020342777,2017,89,760.9984,270.1484,490.85
-878564.4551139594,-844809.7166428616,2017,89,760.8564,272.8264,488.04
-878576.4404303016,-844818.2312136552,2017,89,759.5644,274.9944,484.57
-878588.3469746817,-844826.6699676476,2017,89,756.7016,276.4616,480.23
-878600.3323616618,-844835.1844629863,2017,89,755.3773,278.6073,476.78
-878612.3177840378,-844843.698920536,2017,89,755.1916,279.4116,475.78
-878624.3179872611,-844852.1980054094,2017,89,754.9949,277.4049,477.6
-878636.3182261756,-844860.6970520734,2017,89,754.788,274.378,480.41
-878648.3037550333,-844869.2113958362,2017,89,754.5712,269.5312,485.04
-878660.2252569087,-844877.6345880273,2017,89,754.346,263.666,490.68
-878672.2403486414,-844886.1181846779,2017,89,754.1129,259.6229,494.49
-878684.2407301698,-844894.617078634,2017,89,753.8723,256.5723,497.3
-878696.2411473884,-844903.1159343808,2017,89,753.6241,255.3341,498.3
-878708.1775378984,-844911.5236378046,2017,89,753.3688,255.0788,498.3
-878720.1780264945,-844920.0224170493,2017,89,753.1066,254.8166,498.3
-878732.193297567,-844928.505821316,2017,89,752.8385,254.5485,498.3
-878744.2086046276,-844936.9891869543,2017,89,752.5647,254.2747,498.3
-878756.2239476742,-844945.4725139638,2017,89,752.28510000000006,253.9951,498.3
-878768.1752642724,-844953.8646878152,2017,89,750.8592,253.2092,497.65
-878780.1906792871,-844962.3479374847,2017,89,747.8464,251.7264,496.12
-878792.2208778131,-844970.8158107088,2017,89,746.4065,250.9265,495.48
-878804.2363649511,-844979.298982912,2017,89,746.0999,250.6199,495.48
-878816.1878256085,-844987.6910016278,2017,89,745.7864,250.3064,495.48
-878828.2181326791,-844996.1587580445,2017,89,745.4662,249.9862,495.48
-878840.2484760322,-845004.6264754123,2017,89,745.1383,249.6583,495.48
-878852.2147931725,-845013.003038629,2017,89,744.8023,249.3223,495.48
-878864.2452090824,-845021.4706778171,2017,89,744.4577,248.9777,495.48
-878876.2904098311,-845029.9229386735,2017,89,744.1052,248.6252,495.48
-878888.2568359298,-845038.2993842094,2017,89,743.7442,246.4342,497.31
-878900.3021096751,-845046.7515662548,2017,89,743.3753,245.0753,498.3
-878912.3474199988,-845055.2037088327,2017,89,742.9989,244.6989,498.3
-878924.3927668994,-845063.6558119401,2017,89,741.4751,243.8151,497.65
-878936.3740878117,-845072.0167599124,2017,89,738.3643,240.4143,497.95
